transaction_id,transaction_date,customer_id,card_id,region,card_type,channel,merchant_category,transaction_amount_ngn,status,is_successful,transaction_month
TXN300237,2026-06-27,CUST10013,CARD20070,Lagos,Classic,Online,Retail,39930.79,Successful,1,2026-06
TXN300238,2026-05-31,CUST10393,CARD20405,Abuja,Gold,POS,Utilities,10156.12,Successful,1,2026-05
TXN300239,2026-06-08,CUST10420,CARD20591,Ibadan,Classic,POS,Travel,4679.37,Successful,1,2026-06
TXN300240,2026-02-11,CUST10086,CARD20517,Lagos,Classic,Online,Entertainment,12438.63,Successful,1,2026-02
TXN300241,2026-04-09,CUST10234,CARD20120,Lagos,Gold,POS,Travel,15865.72,Successful,1,2026-04
TXN300242,2026-01-07,CUST10090,CARD20217,Ibadan,Platinum,POS,Retail,9011.01,Successful,1,2026-01
TXN300243,2026-05-24,CUST10314,CARD20056,Kano,Gold,Online,Fuel,8578.13,Successful,1,2026-05
TXN300244,2026-03-31,CUST10054,CARD20366,Abuja,Gold,POS,Dining,9613.14,Successful,1,2026-03
TXN300245,2026-04-22,CUST10012,CARD20504,Abuja,Classic,POS,Groceries,8390.37,Successful,1,2026-04
TXN300246,2026-03-01,CUST10209,CARD20455,Abuja,Classic,Online,Travel,10282.77,Successful,1,2026-03
TXN300247,2026-04-23,CUST10014,CARD20104,Kano,Gold,POS,Dining,34963.17,Successful,1,2026-04
TXN300248,2026-01-02,CUST10121,CARD20077,Ibadan,Classic,Online,Dining,1592.97,Successful,1,2026-01
TXN300249,2026-05-09,CUST10418,CARD20230,Lagos,Platinum,POS,Fuel,6695.8,Successful,1,2026-05
TXN300250,2026-02-17,CUST10437,CARD20258,Abuja,Classic,POS,Dining,3843.42,Declined,0,2026-02
TXN300251,2026-05-20,CUST10377,CARD20264,Abuja,Classic,POS,Travel,20840.27,Successful,1,2026-05
TXN300252,2026-02-06,CUST10020,CARD20331,Ibadan,Classic,ATM,Utilities,7239.4,Successful,1,2026-02
TXN300253,2026-06-09,CUST10075,CARD20182,Abuja,Platinum,Online,Utilities,12679.78,Successful,1,2026-06
TXN300254,2026-01-09,CUST10400,CARD20550,Port Harcourt,Classic,ATM,Dining,25383.27,Successful,1,2026-01
TXN300255,2026-04-09,CUST10243,CARD20027,Kano,Classic,Online,Travel,3412.47,Successful,1,2026-04
TXN300256,2026-05-27,CUST10223,CARD20276,Lagos,Classic,Online,Travel,5313.39,Successful,1,2026-05
TXN300257,2026-02-17,CUST10070,CARD20299,Lagos,Gold,POS,Retail,23371.34,Successful,1,2026-02
TXN300258,2026-05-11,CUST10312,CARD20091,Lagos,Classic,POS,Fuel,3304.86,Successful,1,2026-05
TXN300259,2026-05-28,CUST10211,CARD20480,Lagos,Classic,POS,Entertainment,5458.75,Declined,0,2026-05
TXN300260,2026-06-01,CUST10101,CARD20573,Lagos,Classic,POS,Groceries,2252.32,Declined,0,2026-06
TXN300261,2026-02-23,CUST10186,CARD20458,Lagos,Gold,POS,Entertainment,24117.44,Successful,1,2026-02
TXN300262,2026-04-30,CUST10132,CARD20451,Port Harcourt,Classic,POS,Retail,5089.85,Successful,1,2026-04
TXN300263,2026-06-10,CUST10111,CARD20365,Ibadan,Classic,POS,Groceries,10731.39,Successful,1,2026-06
TXN300264,2026-06-01,CUST10381,CARD20351,Abuja,Classic,POS,Entertainment,13915.86,Successful,1,2026-06
TXN300265,2026-04-26,CUST10132,CARD20400,Abuja,Gold,POS,Travel,4261.64,Successful,1,2026-04
TXN300266,2026-03-16,CUST10020,CARD20253,Lagos,Gold,Online,Utilities,1766.58,Successful,1,2026-03
TXN300267,2026-04-23,CUST10394,CARD20459,Port Harcourt,Classic,Online,Retail,6798.31,Successful,1,2026-04
TXN300268,2026-06-13,CUST10024,CARD20499,Port Harcourt,Platinum,POS,Entertainment,6709.89,Successful,1,2026-06
TXN300269,2026-06-15,CUST10227,CARD20508,Abuja,Platinum,POS,Dining,7720.21,Successful,1,2026-06
TXN300270,2026-04-14,CUST10154,CARD20304,Lagos,Classic,POS,Dining,7754.38,Successful,1,2026-04
TXN300271,2026-03-25,CUST10293,CARD20501,Lagos,Gold,ATM,Groceries,5436.99,Successful,1,2026-03
TXN300272,2026-04-22,CUST10230,CARD20598,Lagos,Gold,POS,Travel,5270.97,Successful,1,2026-04
TXN300273,2026-04-09,CUST10310,CARD20166,Abuja,Platinum,Online,Utilities,10282.13,Successful,1,2026-04
TXN300274,2026-06-02,CUST10359,CARD20415,Ibadan,Classic,POS,Groceries,4191.92,Successful,1,2026-06
TXN300275,2026-04-03,CUST10405,CARD20462,Ibadan,Classic,POS,Entertainment,7508.13,Successful,1,2026-04
TXN300276,2026-05-26,CUST10202,CARD20114,Abuja,Classic,POS,Entertainment,5164.86,Successful,1,2026-05
TXN300277,2026-05-08,CUST10038,CARD20433,Ibadan,Platinum,POS,Utilities,10264.89,Successful,1,2026-05
TXN300278,2026-04-20,CUST10430,CARD20356,Kano,Classic,Online,Entertainment,19670.22,Successful,1,2026-04
TXN300279,2026-03-23,CUST10260,CARD20207,Lagos,Classic,Online,Fuel,20322.87,Reversed,0,2026-03
TXN300280,2026-02-23,CUST10188,CARD20235,Lagos,Classic,Online,Utilities,22729.81,Successful,1,2026-02
TXN300281,2026-06-12,CUST10057,CARD20442,Kano,Classic,Online,Dining,6202.61,Successful,1,2026-06
TXN300282,2026-06-18,CUST10429,CARD20355,Lagos,Gold,Online,Entertainment,6633.99,Successful,1,2026-06
TXN300283,2026-06-10,CUST10020,CARD20515,Kano,Classic,Online,Entertainment,2936.1,Successful,1,2026-06
TXN300284,2026-03-09,CUST10273,CARD20208,Kano,Classic,POS,Retail,6160.79,Successful,1,2026-03
TXN300285,2026-02-02,CUST10119,CARD20125,Port Harcourt,Platinum,POS,Retail,6339.34,Successful,1,2026-02
TXN300286,2026-05-22,CUST10071,CARD20138,Ibadan,Classic,POS,Retail,4945.74,Successful,1,2026-05
TXN300287,2026-01-21,CUST10004,CARD20339,Port Harcourt,Gold,Online,Utilities,4927.39,Successful,1,2026-01
TXN300288,2026-02-17,CUST10221,CARD20537,Port Harcourt,Classic,POS,Dining,2083.58,Successful,1,2026-02
TXN300289,2026-05-28,CUST10014,CARD20068,Lagos,Classic,Online,Utilities,2769.63,Successful,1,2026-05
TXN300290,2026-05-08,CUST10003,CARD20573,Lagos,Gold,POS,Travel,8397.04,Successful,1,2026-05
TXN300291,2026-05-16,CUST10216,CARD20541,Lagos,Gold,ATM,Dining,8652.98,Successful,1,2026-05
TXN300292,2026-05-15,CUST10229,CARD20383,Port Harcourt,Classic,POS,Dining,11925.62,Successful,1,2026-05
TXN300293,2026-05-25,CUST10336,CARD20019,Lagos,Platinum,POS,Utilities,6587.21,Declined,0,2026-05
TXN300294,2026-05-08,CUST10186,CARD20450,Lagos,Platinum,ATM,Utilities,8178.99,Declined,0,2026-05
TXN300295,2026-02-02,CUST10055,CARD20074,Lagos,Platinum,POS,Retail,22035.45,Successful,1,2026-02
TXN300296,2026-06-25,CUST10388,CARD20573,Port Harcourt,Classic,ATM,Dining,7767.31,Successful,1,2026-06
TXN300297,2026-04-25,CUST10376,CARD20276,Kano,Classic,POS,Retail,4887.05,Successful,1,2026-04
TXN300298,2026-04-29,CUST10254,CARD20048,Kano,Gold,POS,Travel,3125.16,Declined,0,2026-04
TXN300299,2026-01-22,CUST10024,CARD20211,Abuja,Gold,Online,Fuel,15336.39,Successful,1,2026-01
TXN300300,2026-06-07,CUST10162,CARD20540,Ibadan,Classic,ATM,Retail,2074.19,Successful,1,2026-06
TXN300301,2026-02-07,CUST10158,CARD20191,Port Harcourt,Gold,POS,Utilities,4143.37,Successful,1,2026-02
TXN300302,2026-04-19,CUST10082,CARD20315,Abuja,Classic,ATM,Entertainment,11326.08,Successful,1,2026-04
TXN300303,2026-02-20,CUST10403,CARD20563,Abuja,Classic,Online,Groceries,1762.97,Successful,1,2026-02
TXN300304,2026-01-08,CUST10159,CARD20562,Lagos,Classic,Online,Fuel,4956.8,Successful,1,2026-01
TXN300305,2026-01-27,CUST10188,CARD20113,Kano,Gold,POS,Travel,8985.2,Successful,1,2026-01
TXN300306,2026-01-27,CUST10060,CARD20170,Lagos,Classic,POS,Entertainment,5963.01,Successful,1,2026-01
TXN300307,2026-01-21,CUST10403,CARD20468,Abuja,Gold,ATM,Utilities,3691.72,Successful,1,2026-01
TXN300308,2026-01-30,CUST10305,CARD20014,Port Harcourt,Gold,ATM,Fuel,5040.42,Successful,1,2026-01
TXN300309,2026-04-07,CUST10319,CARD20288,Lagos,Gold,Online,Utilities,15577.57,Successful,1,2026-04
TXN300310,2026-01-28,CUST10366,CARD20189,Lagos,Platinum,POS,Retail,35070.02,Successful,1,2026-01
TXN300311,2026-04-21,CUST10211,CARD20155,Port Harcourt,Gold,POS,Entertainment,9059.7,Successful,1,2026-04
TXN300312,2026-03-02,CUST10406,CARD20567,Lagos,Platinum,Online,Utilities,1651.39,Successful,1,2026-03
TXN300313,2026-02-17,CUST10152,CARD20471,Port Harcourt,Classic,POS,Entertainment,12765.25,Successful,1,2026-02
TXN300314,2026-05-27,CUST10109,CARD20075,Abuja,Classic,POS,Travel,5901.09,Successful,1,2026-05
TXN300315,2026-01-04,CUST10076,CARD20277,Abuja,Classic,POS,Groceries,3373.35,Successful,1,2026-01
TXN300316,2026-02-04,CUST10030,CARD20343,Port Harcourt,Classic,Online,Retail,4271.76,Successful,1,2026-02
TXN300317,2026-02-18,CUST10314,CARD20425,Abuja,Gold,POS,Retail,4419.44,Successful,1,2026-02
TXN300318,2026-01-17,CUST10117,CARD20571,Abuja,Classic,Online,Entertainment,2621.03,Successful,1,2026-01
TXN300319,2026-06-21,CUST10415,CARD20511,Port Harcourt,Classic,Online,Travel,7704.39,Successful,1,2026-06
TXN300320,2026-06-07,CUST10356,CARD20182,Port Harcourt,Gold,Online,Travel,34979.5,Successful,1,2026-06
TXN300321,2026-02-15,CUST10192,CARD20458,Port Harcourt,Gold,POS,Fuel,3363.2,Successful,1,2026-02
TXN300322,2026-04-27,CUST10019,CARD20064,Ibadan,Classic,POS,Groceries,34128.14,Successful,1,2026-04
TXN300323,2026-01-06,CUST10432,CARD20260,Lagos,Gold,Online,Utilities,9571.0,Successful,1,2026-01
TXN300324,2026-04-09,CUST10173,CARD20193,Lagos,Classic,Online,Fuel,7522.71,Successful,1,2026-04
TXN300325,2026-05-04,CUST10228,CARD20406,Kano,Classic,Online,Utilities,6263.11,Successful,1,2026-05
TXN300326,2026-02-06,CUST10350,CARD20093,Lagos,Gold,ATM,Utilities,4251.74,Successful,1,2026-02
TXN300327,2026-01-24,CUST10183,CARD20430,Lagos,Gold,Online,Utilities,10234.12,Reversed,0,2026-01
TXN300328,2026-04-03,CUST10113,CARD20434,Abuja,Classic,Online,Fuel,12302.81,Successful,1,2026-04
TXN300329,2026-02-15,CUST10183,CARD20404,Lagos,Platinum,POS,Retail,1164.31,Successful,1,2026-02
TXN300330,2026-06-30,CUST10146,CARD20434,Lagos,Classic,POS,Travel,61971.55,Successful,1,2026-06
TXN300331,2026-04-05,CUST10319,CARD20112,Kano,Classic,Online,Retail,1903.05,Successful,1,2026-04
TXN300332,2026-04-09,CUST10116,CARD20375,Abuja,Classic,POS,Groceries,5335.5,Successful,1,2026-04
TXN300333,2026-04-26,CUST10113,CARD20059,Lagos,Gold,Online,Fuel,1046.67,Successful,1,2026-04
TXN300334,2026-06-09,CUST10251,CARD20043,Kano,Gold,POS,Groceries,6539.87,Successful,1,2026-06
TXN300335,2026-06-10,CUST10251,CARD20207,Kano,Classic,Online,Travel,5601.72,Successful,1,2026-06
TXN300336,2026-03-08,CUST10303,CARD20296,Abuja,Classic,POS,Travel,5381.09,Successful,1,2026-03
TXN300337,2026-05-08,CUST10313,CARD20118,Lagos,Gold,POS,Dining,10336.81,Successful,1,2026-05
TXN300338,2026-01-18,CUST10118,CARD20532,Ibadan,Classic,ATM,Groceries,6667.17,Successful,1,2026-01
TXN300339,2026-01-25,CUST10301,CARD20222,Port Harcourt,Classic,POS,Retail,12465.69,Successful,1,2026-01
TXN300340,2026-02-23,CUST10161,CARD20166,Port Harcourt,Gold,POS,Entertainment,3011.32,Successful,1,2026-02
TXN300341,2026-02-27,CUST10401,CARD20156,Ibadan,Classic,POS,Groceries,8620.57,Successful,1,2026-02
TXN300342,2026-03-08,CUST10198,CARD20184,Port Harcourt,Platinum,ATM,Fuel,4888.57,Successful,1,2026-03
TXN300343,2026-04-14,CUST10260,CARD20090,Lagos,Classic,Online,Travel,6025.34,Successful,1,2026-04
TXN300344,2026-06-23,CUST10148,CARD20094,Port Harcourt,Gold,Online,Travel,10059.56,Successful,1,2026-06
TXN300345,2026-01-24,CUST10240,CARD20013,Lagos,Classic,POS,Groceries,5412.98,Successful,1,2026-01
TXN300346,2026-04-24,CUST10047,CARD20438,Port Harcourt,Platinum,Online,Groceries,7449.24,Successful,1,2026-04
TXN300347,2026-02-01,CUST10399,CARD20538,Abuja,Classic,POS,Utilities,3218.28,Successful,1,2026-02
TXN300348,2026-06-24,CUST10198,CARD20587,Lagos,Gold,Online,Groceries,19465.71,Successful,1,2026-06
TXN300349,2026-03-27,CUST10047,CARD20150,Abuja,Gold,Online,Utilities,14512.35,Successful,1,2026-03
TXN300350,2026-05-31,CUST10078,CARD20008,Lagos,Classic,Online,Fuel,8777.85,Successful,1,2026-05
TXN300351,2026-05-07,CUST10124,CARD20029,Lagos,Classic,Online,Fuel,6673.31,Declined,0,2026-05
TXN300352,2026-06-04,CUST10075,CARD20296,Abuja,Gold,Online,Retail,7453.97,Successful,1,2026-06
TXN300353,2026-05-10,CUST10359,CARD20340,Lagos,Platinum,Online,Groceries,19133.93,Successful,1,2026-05
TXN300354,2026-01-17,CUST10137,CARD20439,Port Harcourt,Classic,POS,Retail,13712.79,Successful,1,2026-01
TXN300355,2026-04-14,CUST10090,CARD20144,Lagos,Classic,Online,Entertainment,19393.16,Successful,1,2026-04
TXN300356,2026-06-10,CUST10400,CARD20519,Port Harcourt,Gold,POS,Dining,6164.04,Declined,0,2026-06
TXN300357,2026-05-17,CUST10325,CARD20045,Ibadan,Classic,POS,Fuel,11928.9,Declined,0,2026-05
TXN300358,2026-02-12,CUST10061,CARD20239,Port Harcourt,Platinum,POS,Travel,20971.91,Successful,1,2026-02
TXN300359,2026-06-25,CUST10138,CARD20155,Abuja,Gold,POS,Utilities,3862.55,Successful,1,2026-06
TXN300360,2026-02-08,CUST10050,CARD20181,Kano,Gold,POS,Dining,3673.01,Successful,1,2026-02
TXN300361,2026-06-19,CUST10259,CARD20215,Lagos,Classic,Online,Travel,10098.72,Successful,1,2026-06
TXN300362,2026-01-26,CUST10107,CARD20088,Lagos,Classic,POS,Dining,3017.09,Successful,1,2026-01
TXN300363,2026-04-09,CUST10113,CARD20256,Abuja,Gold,POS,Retail,1895.69,Successful,1,2026-04
TXN300364,2026-02-19,CUST10350,CARD20511,Lagos,Platinum,Online,Retail,20737.87,Successful,1,2026-02
TXN300365,2026-06-02,CUST10254,CARD20073,Kano,Platinum,POS,Utilities,23839.97,Successful,1,2026-06
TXN300366,2026-06-01,CUST10118,CARD20179,Lagos,Classic,Online,Fuel,3152.6,Successful,1,2026-06
TXN300367,2026-01-13,CUST10198,CARD20212,Ibadan,Classic,Online,Entertainment,2577.08,Reversed,0,2026-01
TXN300368,2026-03-01,CUST10337,CARD20234,Port Harcourt,Classic,ATM,Utilities,4805.17,Declined,0,2026-03
TXN300369,2026-05-15,CUST10365,CARD20465,Lagos,Platinum,Online,Entertainment,22076.01,Successful,1,2026-05
TXN300370,2026-02-26,CUST10051,CARD20223,Port Harcourt,Classic,POS,Travel,5833.71,Successful,1,2026-02
TXN300371,2026-02-05,CUST10245,CARD20264,Lagos,Classic,POS,Dining,8740.79,Successful,1,2026-02
TXN300372,2026-06-22,CUST10403,CARD20207,Abuja,Classic,POS,Utilities,10508.48,Successful,1,2026-06
TXN300373,2026-01-20,CUST10426,CARD20366,Lagos,Classic,ATM,Entertainment,9312.18,Successful,1,2026-01
TXN300374,2026-03-06,CUST10035,CARD20276,Kano,Platinum,POS,Groceries,26775.88,Successful,1,2026-03
TXN300375,2026-01-08,CUST10302,CARD20380,Kano,Classic,POS,Groceries,4555.48,Declined,0,2026-01
TXN300376,2026-05-24,CUST10410,CARD20309,Lagos,Classic,POS,Fuel,7466.9,Successful,1,2026-05
TXN300377,2026-05-22,CUST10069,CARD20268,Lagos,Classic,Online,Entertainment,9758.95,Successful,1,2026-05
TXN300378,2026-04-25,CUST10349,CARD20064,Port Harcourt,Classic,POS,Utilities,7791.62,Successful,1,2026-04
TXN300379,2026-05-23,CUST10320,CARD20350,Lagos,Classic,ATM,Travel,3055.56,Successful,1,2026-05
TXN300380,2026-04-02,CUST10421,CARD20494,Ibadan,Classic,POS,Groceries,2494.82,Successful,1,2026-04
TXN300381,2026-04-08,CUST10049,CARD20523,Abuja,Gold,POS,Fuel,2453.37,Successful,1,2026-04
TXN300382,2026-03-07,CUST10405,CARD20098,Lagos,Classic,POS,Utilities,14486.95,Reversed,0,2026-03
TXN300383,2026-02-01,CUST10074,CARD20071,Ibadan,Classic,Online,Fuel,4203.52,Successful,1,2026-02
TXN300384,2026-03-27,CUST10192,CARD20364,Abuja,Classic,Online,Travel,11794.87,Successful,1,2026-03
TXN300385,2026-02-20,CUST10261,CARD20570,Kano,Gold,POS,Groceries,8685.36,Successful,1,2026-02
TXN300386,2026-06-02,CUST10356,CARD20276,Kano,Gold,POS,Groceries,3714.93,Successful,1,2026-06
TXN300387,2026-03-04,CUST10070,CARD20050,Lagos,Gold,Online,Groceries,3789.85,Successful,1,2026-03
TXN300388,2026-05-05,CUST10090,CARD20358,Lagos,Gold,POS,Entertainment,9020.1,Successful,1,2026-05
TXN300389,2026-05-30,CUST10260,CARD20564,Kano,Gold,POS,Retail,8622.65,Successful,1,2026-05
TXN300390,2026-02-27,CUST10126,CARD20485,Kano,Classic,POS,Entertainment,12011.57,Successful,1,2026-02
TXN300391,2026-02-27,CUST10231,CARD20084,Lagos,Platinum,POS,Groceries,5619.49,Successful,1,2026-02
TXN300392,2026-03-27,CUST10295,CARD20584,Ibadan,Classic,POS,Dining,4115.99,Successful,1,2026-03
TXN300393,2026-02-18,CUST10419,CARD20296,Abuja,Classic,POS,Retail,8847.55,Successful,1,2026-02
TXN300394,2026-06-29,CUST10129,CARD20236,Lagos,Gold,POS,Utilities,25233.69,Successful,1,2026-06
TXN300395,2026-06-19,CUST10280,CARD20056,Ibadan,Classic,Online,Entertainment,1805.62,Successful,1,2026-06
TXN300396,2026-03-11,CUST10313,CARD20360,Lagos,Platinum,POS,Retail,4275.93,Successful,1,2026-03
TXN300397,2026-01-15,CUST10100,CARD20110,Kano,Classic,Online,Retail,12995.42,Successful,1,2026-01
TXN300398,2026-02-23,CUST10326,CARD20192,Lagos,Platinum,POS,Entertainment,9635.3,Successful,1,2026-02
TXN300399,2026-04-11,CUST10297,CARD20093,Abuja,Gold,Online,Entertainment,13147.88,Successful,1,2026-04
TXN300400,2026-01-08,CUST10182,CARD20568,Lagos,Platinum,POS,Retail,5746.1,Successful,1,2026-01
TXN300401,2026-02-22,CUST10174,CARD20060,Abuja,Platinum,Online,Fuel,2231.58,Successful,1,2026-02
TXN300402,2026-03-01,CUST10316,CARD20039,Port Harcourt,Platinum,POS,Dining,30859.32,Successful,1,2026-03
TXN300403,2026-04-18,CUST10364,CARD20540,Lagos,Gold,ATM,Travel,19284.73,Successful,1,2026-04
TXN300404,2026-01-05,CUST10188,CARD20049,Abuja,Classic,POS,Groceries,7947.86,Successful,1,2026-01
TXN300405,2026-04-13,CUST10057,CARD20420,Abuja,Classic,POS,Entertainment,4132.64,Successful,1,2026-04
TXN300406,2026-01-06,CUST10031,CARD20013,Lagos,Gold,ATM,Retail,5472.8,Successful,1,2026-01
TXN300407,2026-04-19,CUST10084,CARD20036,Ibadan,Platinum,Online,Travel,9732.9,Successful,1,2026-04
TXN300408,2026-04-26,CUST10152,CARD20101,Lagos,Gold,POS,Entertainment,6625.59,Successful,1,2026-04
TXN300409,2026-04-04,CUST10036,CARD20086,Abuja,Platinum,ATM,Fuel,8009.64,Successful,1,2026-04
TXN300410,2026-02-16,CUST10213,CARD20516,Abuja,Gold,POS,Travel,29381.18,Successful,1,2026-02
TXN300411,2026-04-09,CUST10414,CARD20223,Abuja,Classic,POS,Retail,16965.55,Successful,1,2026-04
TXN300412,2026-02-24,CUST10408,CARD20338,Lagos,Classic,ATM,Utilities,3176.0,Successful,1,2026-02
TXN300413,2026-06-17,CUST10364,CARD20166,Abuja,Classic,POS,Dining,8617.37,Successful,1,2026-06
TXN300414,2026-02-21,CUST10106,CARD20383,Abuja,Classic,Online,Travel,5343.89,Successful,1,2026-02
TXN300415,2026-05-24,CUST10414,CARD20376,Port Harcourt,Gold,POS,Entertainment,10284.1,Successful,1,2026-05
TXN300416,2026-01-13,CUST10342,CARD20471,Ibadan,Platinum,Online,Retail,7702.77,Successful,1,2026-01
TXN300417,2026-04-24,CUST10220,CARD20031,Abuja,Gold,Online,Entertainment,87043.13,Declined,0,2026-04
TXN300418,2026-05-04,CUST10391,CARD20375,Lagos,Classic,ATM,Retail,11423.29,Successful,1,2026-05
TXN300419,2026-04-16,CUST10163,CARD20011,Lagos,Classic,Online,Groceries,7278.3,Successful,1,2026-04
TXN300420,2026-06-07,CUST10439,CARD20302,Lagos,Classic,POS,Utilities,35397.8,Successful,1,2026-06
TXN300421,2026-05-27,CUST10220,CARD20096,Lagos,Classic,Online,Groceries,9551.37,Successful,1,2026-05
TXN300422,2026-05-25,CUST10270,CARD20190,Lagos,Classic,POS,Utilities,2404.32,Reversed,0,2026-05
TXN300423,2026-04-30,CUST10120,CARD20453,Lagos,Classic,Online,Dining,7335.22,Successful,1,2026-04
TXN300424,2026-03-04,CUST10394,CARD20192,Lagos,Classic,Online,Groceries,13239.53,Successful,1,2026-03
TXN300425,2026-01-19,CUST10336,CARD20486,Lagos,Classic,Online,Dining,11939.69,Successful,1,2026-01
TXN300426,2026-04-02,CUST10400,CARD20266,Lagos,Platinum,Online,Entertainment,18108.56,Successful,1,2026-04
TXN300427,2026-02-27,CUST10182,CARD20424,Lagos,Classic,POS,Fuel,9163.41,Successful,1,2026-02
TXN300428,2026-03-31,CUST10106,CARD20128,Lagos,Classic,Online,Fuel,8660.16,Successful,1,2026-03
TXN300429,2026-04-27,CUST10217,CARD20238,Abuja,Classic,POS,Utilities,2638.64,Successful,1,2026-04
TXN300430,2026-03-03,CUST10205,CARD20355,Abuja,Classic,Online,Utilities,27521.91,Successful,1,2026-03
TXN300431,2026-01-23,CUST10070,CARD20112,Lagos,Gold,POS,Groceries,6345.6,Successful,1,2026-01
TXN300432,2026-05-07,CUST10044,CARD20446,Abuja,Gold,Online,Fuel,3701.05,Successful,1,2026-05
TXN300433,2026-05-17,CUST10329,CARD20343,Lagos,Classic,POS,Travel,66325.27,Successful,1,2026-05
TXN300434,2026-05-20,CUST10301,CARD20145,Lagos,Gold,Online,Travel,31072.19,Successful,1,2026-05
TXN300435,2026-05-09,CUST10228,CARD20065,Lagos,Classic,POS,Entertainment,5663.52,Successful,1,2026-05
TXN300436,2026-02-27,CUST10184,CARD20247,Abuja,Gold,Online,Travel,1799.86,Successful,1,2026-02
TXN300437,2026-05-02,CUST10107,CARD20490,Port Harcourt,Classic,POS,Entertainment,4560.66,Successful,1,2026-05
TXN300438,2026-01-01,CUST10084,CARD20439,Lagos,Classic,Online,Fuel,28661.46,Declined,0,2026-01
TXN300439,2026-02-03,CUST10338,CARD20106,Lagos,Gold,POS,Travel,9333.55,Successful,1,2026-02
TXN300440,2026-04-06,CUST10250,CARD20181,Ibadan,Gold,Online,Dining,2753.01,Declined,0,2026-04
TXN300441,2026-05-06,CUST10363,CARD20184,Lagos,Gold,POS,Retail,15171.67,Successful,1,2026-05
TXN300442,2026-04-28,CUST10441,CARD20226,Lagos,Classic,Online,Utilities,6850.75,Successful,1,2026-04
TXN300443,2026-02-17,CUST10021,CARD20089,Ibadan,Classic,POS,Groceries,4822.46,Successful,1,2026-02
TXN300444,2026-03-30,CUST10196,CARD20530,Ibadan,Platinum,Online,Entertainment,5124.19,Successful,1,2026-03
TXN300445,2026-04-27,CUST10178,CARD20371,Abuja,Classic,POS,Dining,23042.92,Successful,1,2026-04
TXN300446,2026-05-09,CUST10417,CARD20399,Abuja,Classic,POS,Travel,12547.91,Successful,1,2026-05
TXN300447,2026-01-16,CUST10007,CARD20106,Lagos,Classic,Online,Retail,2467.98,Successful,1,2026-01
TXN300448,2026-03-10,CUST10070,CARD20271,Lagos,Classic,POS,Groceries,10869.88,Successful,1,2026-03
TXN300449,2026-01-22,CUST10127,CARD20503,Abuja,Classic,POS,Dining,8831.61,Successful,1,2026-01
TXN300450,2026-04-03,CUST10399,CARD20525,Lagos,Classic,ATM,Groceries,5788.76,Successful,1,2026-04
TXN300451,2026-03-17,CUST10160,CARD20032,Abuja,Classic,ATM,Entertainment,6038.16,Successful,1,2026-03
TXN300452,2026-06-03,CUST10248,CARD20393,Kano,Platinum,Online,Entertainment,4056.02,Successful,1,2026-06
TXN300453,2026-05-24,CUST10203,CARD20040,Kano,Classic,POS,Utilities,4769.41,Successful,1,2026-05
TXN300454,2026-06-28,CUST10148,CARD20218,Lagos,Classic,POS,Fuel,10216.7,Reversed,0,2026-06
TXN300455,2026-03-27,CUST10143,CARD20082,Port Harcourt,Gold,Online,Entertainment,6489.52,Successful,1,2026-03
